song_id,term,weight,source
song_0071,static,1.6461,generated_bow
song_0072,flow,1.5277,generated_bow
song_0072,street,2.1789,generated_bow
song_0072,rise,2.2098,generated_bow
song_0072,beat,2.2184,generated_bow
song_0072,truth,1.8442,generated_bow
song_0072,power,1.7265,generated_bow
song_0072,cipher,2.0478,generated_bow
song_0072,block,1.3786,generated_bow
song_0072,legacy,2.1325,generated_bow
song_0072,hustle,1.6035,generated_bow
song_0072,ritmo,0.5662,generated_bow
song_0072,ashes,1.1214,generated_bow
song_0072,neon,1.1173,generated_bow
song_0072,road,1.1269,generated_bow
song_0072,summer,1.1945,generated_bow
song_0072,touch,1.2952,generated_bow
song_0072,mirror,1.7609,generated_bow
song_0072,rise,1.6618,generated_bow
song_0073,river,2.1351,generated_bow
song_0073,home,1.7158,generated_bow
song_0073,field,1.3081,generated_bow
song_0073,memory,1.8684,generated_bow
song_0073,wind,1.8119,generated_bow
song_0073,story,1.3099,generated_bow
song_0073,harbor,1.7203,generated_bow
song_0073,train,2.2104,generated_bow
song_0073,roots,1.1819,generated_bow
song_0073,letter,1.2337,generated_bow
song_0073,slow,1.5426,generated_bow
song_0073,dance,1.0395,generated_bow
song_0073,storm,1.0143,generated_bow
song_0073,road,0.9737,generated_bow
song_0073,signal,1.3803,generated_bow
song_0073,silence,1.2151,generated_bow
song_0073,street,1.753,generated_bow
song_0073,memory,2.2867,generated_bow
song_0074,fire,1.8364,generated_bow
song_0074,road,1.1715,generated_bow
song_0074,storm,1.3921,generated_bow
song_0074,voice,1.5856,generated_bow
song_0074,break,1.9905,generated_bow
song_0074,drive,1.1983,generated_bow
song_0074,guitar,1.21,generated_bow
song_0074,thunder,1.4121,generated_bow
song_0074,rebel,1.3952,generated_bow
song_0074,ashes,1.3253,generated_bow
song_0074,velvet,1.1457,generated_bow
song_0074,mirror,1.1909,generated_bow
song_0074,fiesta,0.5068,generated_bow
song_0074,bass,1.4537,generated_bow
song_0074,dream,1.001,generated_bow
song_0074,field,0.9602,generated_bow
song_0074,pulse,1.2772,generated_bow
song_0074,rise,1.9755,generated_bow
song_0075,velvet,1.3408,generated_bow
song_0075,touch,1.5442,generated_bow
song_0075,slow,1.3552,generated_bow
song_0075,room,2.2187,generated_bow
song_0075,soul,1.4698,generated_bow
song_0075,rain,1.7677,generated_bow
song_0075,midnight,1.2764,generated_bow
song_0075,warmth,1.7371,generated_bow
song_0075,blue,1.5742,generated_bow
song_0075,silence,1.5935,generated_bow
song_0075,ashes,0.572,generated_bow
song_0075,power,0.6356,generated_bow
song_0075,luna,1.4084,generated_bow
song_0075,echo,0.8864,generated_bow
song_0075,home,0.7694,generated_bow
song_0075,dance,0.7103,generated_bow
song_0075,signal,1.3119,generated_bow
song_0075,city,1.2609,generated_bow
song_0076,fire,2.0699,generated_bow
song_0076,road,2.0354,generated_bow
song_0076,storm,1.3251,generated_bow
song_0076,voice,1.5382,generated_bow
song_0076,break,1.9447,generated_bow
song_0076,drive,2.0646,generated_bow
song_0076,guitar,2.2042,generated_bow
song_0076,thunder,1.3789,generated_bow
song_0076,rebel,2.196,generated_bow
song_0076,ashes,1.7053,generated_bow
song_0076,rise,0.75,generated_bow
song_0076,block,0.998,generated_bow
song_0076,motion,0.644,generated_bow
song_0076,corazon,1.2771,generated_bow
song_0076,sol,0.7868,generated_bow
song_0076,radio,1.4896,generated_bow
song_0076,legacy,1.6463,generated_bow
song_0076,signal,1.4048,generated_bow
song_0077,sol,1.8733,generated_bow
song_0077,playa,1.7744,generated_bow
song_0077,ritmo,1.4919,generated_bow
song_0077,corazon,1.5789,generated_bow
song_0077,fiesta,1.2446,generated_bow
song_0077,calle,1.3448,generated_bow
song_0077,luna,2.0861,generated_bow
song_0077,beso,1.5031,generated_bow
song_0077,mar,1.879,generated_bow
song_0077,vida,1.2699,generated_bow
song_0077,wind,1.1182,generated_bow
song_0077,soul,0.8976,generated_bow
song_0077,thunder,1.0504,generated_bow
song_0077,bass,0.8267,generated_bow
song_0077,static,0.5725,generated_bow
song_0077,chrome,0.8424,generated_bow
song_0077,legacy,1.2491,generated_bow
song_0077,city,1.1387,generated_bow
song_0078,sol,1.1778,generated_bow
song_0078,playa,1.9242,generated_bow
song_0078,ritmo,1.6588,generated_bow
song_0078,corazon,2.2499,generated_bow
song_0078,fiesta,1.5906,generated_bow
song_0078,calle,2.1467,generated_bow
song_0078,luna,1.2575,generated_bow
song_0078,beso,1.4706,generated_bow
song_0078,mar,1.448,generated_bow
song_0078,vida,1.8198,generated_bow
song_0078,silence,0.7411,generated_bow
song_0078,thunder,1.2452,generated_bow
song_0078,road,0.9451,generated_bow
song_0078,dance,1.1694,generated_bow
song_0078,beat,0.9738,generated_bow
song_0078,wave,1.3327,generated_bow
song_0078,roots,1.1718,generated_bow
song_0078,static,1.8122,generated_bow
song_0079,velvet,2.0677,generated_bow
song_0079,touch,2.0041,generated_bow
song_0079,slow,1.465,generated_bow
song_0079,room,1.1973,generated_bow
song_0079,soul,2.0896,generated_bow
song_0079,rain,1.8181,generated_bow
song_0079,midnight,1.2021,generated_bow
song_0079,warmth,1.4189,generated_bow
song_0079,blue,1.2723,generated_bow
song_0079,silence,2.0206,generated_bow
song_0079,vida,0.7312,generated_bow
song_0079,block,1.5059,generated_bow
song_0079,neon,1.3245,generated_bow
song_0079,wave,0.5948,generated_bow
song_0079,harbor,1.2641,generated_bow
song_0079,rise,0.933,generated_bow
song_0079,chrome,1.8223,generated_bow
song_0079,truth,1.9116,generated_bow
song_0080,river,1.9881,generated_bow
song_0080,home,1.1981,generated_bow
song_0080,field,1.923,generated_bow
song_0080,memory,2.0363,generated_bow
song_0080,wind,1.4373,generated_bow
song_0080,story,1.751,generated_bow
song_0080,harbor,2.2164,generated_bow
song_0080,train,1.8513,generated_bow
song_0080,roots,1.7483,generated_bow
song_0080,letter,1.4247,generated_bow
song_0080,neon,1.0653,generated_bow
song_0080,light,0.8936,generated_bow
song_0080,room,0.9528,generated_bow
song_0080,soul,0.7216,generated_bow
song_0080,voice,0.8416,generated_bow
song_0080,block,0.6502,generated_bow
song_0080,pulse,1.7777,generated_bow
song_0080,rise,1.7374,generated_bow
song_0081,velvet,1.7696,generated_bow
song_0081,touch,1.5169,generated_bow
song_0081,slow,2.0469,generated_bow
song_0081,room,1.7531,generated_bow
song_0081,soul,1.9866,generated_bow
song_0081,rain,1.3361,generated_bow
song_0081,midnight,1.8832,generated_bow
song_0081,warmth,1.8086,generated_bow
song_0081,blue,1.6573,generated_bow
song_0081,silence,1.9928,generated_bow
song_0081,vida,1.4143,generated_bow
song_0081,signal,0.6259,generated_bow
song_0081,rise,1.3183,generated_bow
song_0081,motion,0.8965,generated_bow
song_0081,ashes,0.7271,generated_bow
song_0081,radio,0.5664,generated_bow
song_0081,pulse,1.309,generated_bow
song_0081,mirror,1.2168,generated_bow
song_0082,flow,1.6654,generated_bow
song_0082,street,2.2278,generated_bow
song_0082,rise,2.1841,generated_bow
song_0082,beat,1.972,generated_bow
song_0082,truth,1.5149,generated_bow
song_0082,power,1.9629,generated_bow
song_0082,cipher,1.4409,generated_bow
song_0082,block,1.8596,generated_bow
song_0082,legacy,2.2024,generated_bow
song_0082,hustle,1.6872,generated_bow
song_0082,circuit,1.3623,generated_bow
song_0082,memory,0.854,generated_bow
song_0082,rebel,0.8952,generated_bow
song_0082,fire,0.6001,generated_bow
song_0082,echo,0.8146,generated_bow
song_0082,dream,1.1747,generated_bow
song_0082,neon,1.8037,generated_bow
song_0082,rise,2.4193,generated_bow
song_0083,heart,2.0131,generated_bow
song_0083,dance,2.0634,generated_bow
song_0083,night,1.9666,generated_bow
song_0083,light,1.5093,generated_bow
song_0083,dream,1.353,generated_bow
song_0083,city,2.0579,generated_bow
song_0083,mirror,2.0022,generated_bow
song_0083,summer,1.5554,generated_bow
song_0083,radio,1.7562,generated_bow
song_0083,shine,1.5562,generated_bow
song_0083,legacy,1.4145,generated_bow
song_0083,memory,0.7633,generated_bow
song_0083,street,0.5454,generated_bow
song_0083,velvet,1.1236,generated_bow
song_0083,wave,1.191,generated_bow
song_0083,fiesta,1.4017,generated_bow
song_0083,pulse,1.7761,generated_bow
song_0083,neon,1.9957,generated_bow
song_0084,velvet,1.3021,generated_bow
song_0084,touch,1.8504,generated_bow
song_0084,slow,1.5915,generated_bow
song_0084,room,2.2269,generated_bow
song_0084,soul,2.0857,generated_bow
song_0084,rain,1.6773,generated_bow
song_0084,midnight,1.3901,generated_bow
song_0084,warmth,1.5597,generated_bow
song_0084,blue,1.1852,generated_bow
song_0084,silence,1.8218,generated_bow
song_0084,roots,1.4169,generated_bow
song_0084,train,1.0624,generated_bow
song_0084,pulse,1.1575,generated_bow
song_0084,city,0.5792,generated_bow
song_0084,shine,0.5608,generated_bow
song_0084,motion,1.2819,generated_bow
song_0084,pulse,1.9797,generated_bow
song_0084,neon,1.069,generated_bow
song_0085,flow,1.747,generated_bow
song_0085,street,2.2185,generated_bow
song_0085,rise,1.6212,generated_bow
song_0085,beat,1.7382,generated_bow
song_0085,truth,1.8383,generated_bow
song_0085,power,1.3198,generated_bow
song_0085,cipher,1.5915,generated_bow
song_0085,block,1.82,generated_bow
song_0085,legacy,1.2396,generated_bow
song_0085,hustle,2.0407,generated_bow
song_0085,playa,1.295,generated_bow
song_0085,circuit,0.8647,generated_bow
song_0085,room,1.2243,generated_bow
song_0085,field,1.1215,generated_bow
song_0085,mar,0.9633,generated_bow
song_0085,storm,0.9055,generated_bow
song_0085,memory,1.7221,generated_bow
song_0085,radio,1.1505,generated_bow
song_0086,fire,1.733,generated_bow
song_0086,road,1.7713,generated_bow
song_0086,storm,1.586,generated_bow
song_0086,voice,1.2757,generated_bow
song_0086,break,1.3486,generated_bow
song_0086,drive,2.129,generated_bow
song_0086,guitar,1.7529,generated_bow
song_0086,thunder,1.2735,generated_bow
song_0086,rebel,2.0984,generated_bow
song_0086,ashes,1.4288,generated_bow
song_0086,shine,0.6045,generated_bow
song_0086,slow,1.0839,generated_bow
song_0086,bass,0.7767,generated_bow
song_0086,memory,1.0382,generated_bow
song_0086,echo,1.1094,generated_bow
song_0086,beso,0.7492,generated_bow
song_0086,rise,1.63,generated_bow
song_0086,pulse,1.1243,generated_bow
song_0087,velvet,2.2397,generated_bow
song_0087,touch,1.9438,generated_bow
song_0087,slow,1.2623,generated_bow
song_0087,room,2.0632,generated_bow
song_0087,soul,1.5812,generated_bow
song_0087,rain,1.3384,generated_bow
song_0087,midnight,2.206,generated_bow
song_0087,warmth,1.7693,generated_bow
song_0087,blue,2.0025,generated_bow
song_0087,silence,1.3005,generated_bow
song_0087,radio,1.3538,generated_bow
song_0087,calle,0.5633,generated_bow
song_0087,field,0.7606,generated_bow
song_0087,story,0.9096,generated_bow
song_0087,beso,0.5167,generated_bow
song_0087,echo,1.1537,generated_bow
song_0087,neon,1.2344,generated_bow
song_0087,mirror,1.3299,generated_bow
song_0088,pulse,1.285,generated_bow
song_0088,signal,1.5603,generated_bow
song_0088,neon,1.961,generated_bow
song_0088,wave,2.1928,generated_bow
song_0088,motion,1.944,generated_bow
song_0088,echo,1.1979,generated_bow
song_0088,circuit,1.8142,generated_bow
song_0088,bass,1.2596,generated_bow
song_0088,chrome,1.7537,generated_bow
song_0088,static,2.0333,generated_bow
song_0088,fire,0.6243,generated_bow
song_0088,beat,1.5179,generated_bow
song_0088,warmth,1.2427,generated_bow
song_0088,corazon,0.7801,generated_bow
song_0088,street,1.2125,generated_bow
song_0088,playa,0.9914,generated_bow
song_0088,radio,1.922,generated_bow
song_0088,train,1.6395,generated_bow
song_0089,heart,1.7971,generated_bow
song_0089,dance,1.4253,generated_bow
song_0089,night,2.247,generated_bow
song_0089,light,1.9876,generated_bow
song_0089,dream,1.4456,generated_bow
song_0089,city,1.6385,generated_bow
song_0089,mirror,1.1772,generated_bow
song_0089,summer,2.2439,generated_bow
song_0089,radio,1.6859,generated_bow
song_0089,shine,1.6824,generated_bow
song_0089,street,0.5348,generated_bow
song_0089,ashes,1.4209,generated_bow
song_0089,echo,0.5821,generated_bow
song_0089,legacy,1.1825,generated_bow
song_0089,calle,1.2092,generated_bow
song_0089,room,1.16,generated_bow
song_0089,truth,1.9273,generated_bow
song_0089,chrome,2.0643,generated_bow
song_0090,sol,1.3367,generated_bow
song_0090,playa,1.5471,generated_bow
song_0090,ritmo,1.6645,generated_bow
song_0090,corazon,1.7847,generated_bow
song_0090,fiesta,1.5767,generated_bow
song_0090,calle,1.5391,generated_bow
song_0090,luna,1.1566,generated_bow
song_0090,beso,1.7871,generated_bow
song_0090,mar,1.5172,generated_bow
song_0090,vida,1.1726,generated_bow
song_0090,beat,1.0053,generated_bow
song_0090,street,1.585,generated_bow
song_0090,memory,0.5499,generated_bow
song_0090,voice,0.6604,generated_bow
song_0090,ashes,1.2381,generated_bow
song_0090,radio,0.7999,generated_bow
song_0090,chrome,1.3007,generated_bow
song_0090,truth,1.55,generated_bow
song_0091,pulse,2.5223,generated_bow
song_0091,signal,1.4118,generated_bow
song_0091,neon,2.5264,generated_bow
song_0091,wave,1.3053,generated_bow
song_0091,motion,1.2292,generated_bow
song_0091,echo,2.2093,generated_bow
song_0091,circuit,1.5257,generated_bow
song_0091,bass,1.5489,generated_bow
song_0091,chrome,2.0885,generated_bow
song_0091,static,1.4197,generated_bow
song_0091,silence,1.4601,generated_bow
song_0091,block,1.2873,generated_bow
song_0091,velvet,0.8679,generated_bow
song_0091,harbor,1.2746,generated_bow
song_0091,beso,1.2389,generated_bow
song_0091,mirror,1.972,generated_bow
song_0091,mirror,1.8608,generated_bow
song_0091,pulse,2.2041,generated_bow
song_0092,fire,1.9996,generated_bow
song_0092,road,2.1724,generated_bow
song_0092,storm,1.7955,generated_bow
song_0092,voice,1.3082,generated_bow
song_0092,break,1.9418,generated_bow
song_0092,drive,1.4273,generated_bow
song_0092,guitar,1.7791,generated_bow
song_0092,thunder,1.8747,generated_bow
song_0092,rebel,2.2124,generated_bow
song_0092,ashes,1.2309,generated_bow
song_0092,luna,0.7093,generated_bow
song_0092,calle,1.5173,generated_bow
song_0092,slow,1.1434,generated_bow
song_0092,letter,0.8347,generated_bow
song_0092,story,0.8888,generated_bow
song_0092,roots,1.0147,generated_bow
song_0092,rise,2.0676,generated_bow
song_0092,mirror,1.7593,generated_bow
song_0093,fire,1.1721,generated_bow
song_0093,road,1.2025,generated_bow
song_0093,storm,1.6427,generated_bow
song_0093,voice,2.1321,generated_bow
song_0093,break,1.4609,generated_bow
song_0093,drive,1.7021,generated_bow
song_0093,guitar,1.2595,generated_bow
song_0093,thunder,1.4159,generated_bow
song_0093,rebel,1.2125,generated_bow
song_0093,ashes,1.2919,generated_bow
song_0093,motion,0.5535,generated_bow
song_0093,dance,0.5808,generated_bow
song_0093,blue,1.398,generated_bow
song_0093,flow,1.133,generated_bow
song_0093,velvet,1.2909,generated_bow
song_0093,block,0.5056,generated_bow
song_0093,pulse,1.2977,generated_bow
song_0093,mirror,1.7067,generated_bow
song_0094,flow,1.2132,generated_bow
song_0094,street,1.6057,generated_bow
song_0094,rise,1.2,generated_bow
song_0094,beat,1.8389,generated_bow
song_0094,truth,2.018,generated_bow
song_0094,power,1.6938,generated_bow
song_0094,cipher,1.8076,generated_bow
song_0094,block,1.4327,generated_bow
song_0094,legacy,1.6597,generated_bow
song_0094,hustle,1.165,generated_bow
song_0094,touch,1.5178,generated_bow
song_0094,signal,1.1206,generated_bow
song_0094,story,1.5863,generated_bow
song_0094,static,1.0616,generated_bow
song_0094,room,1.1754,generated_bow
song_0094,playa,1.2965,generated_bow
song_0094,roots,1.3621,generated_bow
song_0094,chrome,1.1028,generated_bow
song_0095,sol,2.2295,generated_bow
song_0095,playa,1.7825,generated_bow
song_0095,ritmo,1.403,generated_bow
song_0095,corazon,1.8305,generated_bow
song_0095,fiesta,2.0448,generated_bow
song_0095,calle,1.6753,generated_bow
song_0095,luna,1.1848,generated_bow
song_0095,beso,1.862,generated_bow
song_0095,mar,1.8668,generated_bow
song_0095,vida,1.7544,generated_bow
song_0095,rise,1.777,generated_bow
song_0095,wind,1.1152,generated_bow
song_0095,wave,0.8975,generated_bow
song_0095,train,1.0826,generated_bow
song_0095,rain,0.8013,generated_bow
song_0095,story,0.7782,generated_bow
song_0095,pulse,1.6139,generated_bow
song_0095,mirror,1.1098,generated_bow
song_0096,river,2.0051,generated_bow
song_0096,home,1.435,generated_bow
song_0096,field,1.8167,generated_bow
song_0096,memory,1.9614,generated_bow
song_0096,wind,2.1431,generated_bow
song_0096,story,2.1079,generated_bow
song_0096,harbor,2.0913,generated_bow
song_0096,train,2.007,generated_bow
song_0096,roots,1.7313,generated_bow
song_0096,letter,1.5359,generated_bow
song_0096,static,1.2806,generated_bow
song_0096,radio,0.9857,generated_bow
song_0096,summer,1.4458,generated_bow
song_0096,light,0.7344,generated_bow
song_0096,motion,1.5036,generated_bow
song_0096,neon,1.9911,generated_bow
song_0096,pulse,1.4279,generated_bow
song_0096,mirror,1.2333,generated_bow
song_0097,heart,2.1477,generated_bow
song_0097,dance,1.5631,generated_bow
song_0097,night,1.8728,generated_bow
song_0097,light,2.0964,generated_bow
song_0097,dream,1.1838,generated_bow
song_0097,city,1.1728,generated_bow
song_0097,mirror,1.9302,generated_bow
song_0097,summer,1.416,generated_bow
song_0097,radio,1.5397,generated_bow
song_0097,shine,1.5086,generated_bow
song_0097,room,0.9682,generated_bow
song_0097,calle,0.8065,generated_bow
song_0097,field,1.4674,generated_bow
song_0097,voice,1.0485,generated_bow
song_0097,truth,2.0795,generated_bow
song_0097,circuit,1.3699,generated_bow
song_0097,truth,1.5251,generated_bow
song_0097,static,2.0273,generated_bow
song_0098,heart,1.7871,generated_bow
song_0098,dance,2.1211,generated_bow
song_0098,night,1.3808,generated_bow
song_0098,light,2.1219,generated_bow
song_0098,dream,1.5464,generated_bow
song_0098,city,2.0078,generated_bow
song_0098,mirror,2.5997,generated_bow
song_0098,summer,1.3505,generated_bow
song_0098,radio,2.1004,generated_bow
song_0098,shine,2.2443,generated_bow
song_0098,signal,0.8274,generated_bow
song_0098,calle,0.5269,generated_bow
song_0098,beso,0.6227,generated_bow
song_0098,power,1.5718,generated_bow
song_0098,flow,0.5104,generated_bow
song_0098,river,1.5028,generated_bow
song_0098,rise,1.1659,generated_bow
song_0098,neon,1.8096,generated_bow
song_0099,heart,1.4081,generated_bow
song_0099,dance,2.0213,generated_bow
song_0099,night,1.9084,generated_bow
song_0099,light,1.1917,generated_bow
song_0099,dream,1.7053,generated_bow
song_0099,city,1.4048,generated_bow
song_0099,mirror,1.6235,generated_bow
song_0099,summer,1.2654,generated_bow
song_0099,radio,1.1719,generated_bow
song_0099,shine,2.2399,generated_bow
song_0099,touch,0.8481,generated_bow
song_0099,mar,1.4664,generated_bow
song_0099,slow,0.6325,generated_bow
song_0099,rain,1.0361,generated_bow
song_0099,story,0.6494,generated_bow
song_0099,home,0.9713,generated_bow
song_0099,chrome,1.1969,generated_bow
song_0099,roots,1.7539,generated_bow
song_0100,flow,1.9239,generated_bow
song_0100,street,1.1667,generated_bow
song_0100,rise,1.9459,generated_bow
song_0100,beat,2.213,generated_bow
song_0100,truth,1.3661,generated_bow
song_0100,power,1.2026,generated_bow
song_0100,cipher,2.0185,generated_bow
song_0100,block,2.1971,generated_bow
song_0100,legacy,1.4439,generated_bow
song_0100,hustle,1.5083,generated_bow
song_0100,field,0.5455,generated_bow
song_0100,voice,0.9991,generated_bow
song_0100,fiesta,0.8104,generated_bow
song_0100,luna,0.8638,generated_bow
song_0100,break,0.9514,generated_bow
song_0100,midnight,1.5927,generated_bow
song_0100,neon,1.8198,generated_bow
song_0100,pulse,1.2954,generated_bow
song_0101,fire,1.7012,generated_bow
song_0101,road,2.2375,generated_bow
song_0101,storm,1.913,generated_bow
song_0101,voice,1.953,generated_bow
song_0101,break,2.2401,generated_bow
song_0101,drive,2.0581,generated_bow
song_0101,guitar,1.8798,generated_bow
song_0101,thunder,1.2455,generated_bow
song_0101,rebel,1.8329,generated_bow
song_0101,ashes,1.187,generated_bow
song_0101,luna,1.2881,generated_bow
song_0101,harbor,0.9464,generated_bow
song_0101,playa,1.1144,generated_bow
song_0101,shine,1.2533,generated_bow
song_0101,velvet,0.9867,generated_bow
song_0101,heart,1.2348,generated_bow
song_0101,pulse,1.501,generated_bow
song_0101,mirror,1.6355,generated_bow
song_0102,river,1.8418,generated_bow
song_0102,home,1.7474,generated_bow
song_0102,field,1.3956,generated_bow
song_0102,memory,1.8238,generated_bow
song_0102,wind,1.4414,generated_bow
song_0102,story,2.1496,generated_bow
song_0102,harbor,1.6706,generated_bow
song_0102,train,1.9437,generated_bow
song_0102,roots,1.7242,generated_bow
song_0102,letter,1.6743,generated_bow
song_0102,rise,1.2433,generated_bow
song_0102,rain,0.6563,generated_bow
song_0102,dream,1.5201,generated_bow
song_0102,power,1.0816,generated_bow
song_0102,wave,1.0763,generated_bow
song_0102,thunder,1.0802,generated_bow
song_0102,mirror,1.8947,generated_bow
song_0102,neon,1.2625,generated_bow
song_0103,flow,1.4266,generated_bow
song_0103,street,1.2631,generated_bow
song_0103,rise,1.5423,generated_bow
song_0103,beat,2.0335,generated_bow
song_0103,truth,2.2235,generated_bow
song_0103,power,1.6481,generated_bow
song_0103,cipher,1.2468,generated_bow
song_0103,block,1.5851,generated_bow
song_0103,legacy,2.2467,generated_bow
song_0103,hustle,1.9145,generated_bow
song_0103,corazon,0.9942,generated_bow
song_0103,calle,1.0262,generated_bow
song_0103,ritmo,1.3781,generated_bow
song_0103,train,1.3347,generated_bow
song_0103,summer,0.6649,generated_bow
song_0103,harbor,1.2482,generated_bow
song_0103,static,1.4036,generated_bow
song_0103,roots,1.5728,generated_bow
song_0104,flow,1.7491,generated_bow
song_0104,street,2.6586,generated_bow
song_0104,rise,1.4312,generated_bow
song_0104,beat,1.4419,generated_bow
song_0104,truth,1.6319,generated_bow
song_0104,power,1.7277,generated_bow
song_0104,cipher,1.6927,generated_bow
song_0104,block,1.2477,generated_bow
song_0104,legacy,1.2911,generated_bow
song_0104,hustle,2.2042,generated_bow
song_0104,heart,0.8195,generated_bow
song_0104,circuit,1.3592,generated_bow
song_0104,guitar,1.5126,generated_bow
song_0104,light,1.2891,generated_bow
song_0104,bass,0.9133,generated_bow
song_0104,road,0.5459,generated_bow
song_0104,street,2.4784,generated_bow
song_0104,memory,2.0668,generated_bow
song_0105,fire,1.8822,generated_bow
song_0105,road,1.5124,generated_bow
song_0105,storm,1.2279,generated_bow
song_0105,voice,1.9816,generated_bow
song_0105,break,1.5673,generated_bow
song_0105,drive,1.7284,generated_bow
song_0105,guitar,1.6963,generated_bow
song_0105,thunder,2.1414,generated_bow
song_0105,rebel,1.9827,generated_bow
song_0105,ashes,1.1781,generated_bow
song_0105,vida,1.1521,generated_bow
song_0105,static,1.0088,generated_bow
song_0105,rise,1.5084,generated_bow
song_0105,fiesta,1.4235,generated_bow
song_0105,rain,0.9564,generated_bow
song_0105,bass,1.021,generated_bow
song_0105,mirror,1.9794,generated_bow
song_0105,neon,1.4838,generated_bow
song_0106,velvet,1.2799,generated_bow
song_0106,touch,1.3928,generated_bow
song_0106,slow,1.2349,generated_bow
song_0106,room,2.0492,generated_bow
song_0106,soul,1.2619,generated_bow
song_0106,rain,1.2471,generated_bow
song_0106,midnight,1.9786,generated_bow
song_0106,warmth,1.7709,generated_bow
song_0106,blue,1.2105,generated_bow
song_0106,silence,1.8991,generated_bow
song_0106,wind,1.2822,generated_bow
song_0106,night,1.0311,generated_bow
song_0106,wave,0.5603,generated_bow
song_0106,rebel,1.2601,generated_bow
song_0106,story,0.9597,generated_bow
song_0106,street,1.1423,generated_bow
song_0106,rise,2.0979,generated_bow
song_0106,pulse,1.8985,generated_bow
song_0107,fire,1.4305,generated_bow
song_0107,road,2.0948,generated_bow
song_0107,storm,1.7613,generated_bow
song_0107,voice,1.7121,generated_bow
song_0107,break,1.6122,generated_bow
song_0107,drive,1.2063,generated_bow
song_0107,guitar,1.4849,generated_bow
song_0107,thunder,2.1035,generated_bow
song_0107,rebel,2.0322,generated_bow
song_0107,ashes,2.0923,generated_bow
song_0107,street,0.7828,generated_bow
song_0107,motion,0.7222,generated_bow
song_0107,block,0.5573,generated_bow
song_0107,wave,1.0905,generated_bow
song_0107,cipher,0.9112,generated_bow
song_0107,city,1.0106,generated_bow
song_0107,mirror,1.5379,generated_bow
song_0107,pulse,1.6422,generated_bow
song_0108,velvet,1.4509,generated_bow
song_0108,touch,2.0257,generated_bow
song_0108,slow,1.4707,generated_bow
song_0108,room,1.9316,generated_bow
song_0108,soul,2.0327,generated_bow
song_0108,rain,1.8013,generated_bow
song_0108,midnight,1.6501,generated_bow
song_0108,warmth,2.1783,generated_bow
song_0108,blue,1.6394,generated_bow
song_0108,silence,2.1159,generated_bow
song_0108,circuit,0.5635,generated_bow
song_0108,flow,0.9771,generated_bow
song_0108,heart,1.2032,generated_bow
song_0108,wind,0.5539,generated_bow
song_0108,dream,1.4489,generated_bow
song_0108,cipher,0.5791,generated_bow
song_0108,roots,1.6559,generated_bow
song_0108,chrome,1.1982,generated_bow
song_0109,fire,1.2609,generated_bow
song_0109,road,1.2548,generated_bow
song_0109,storm,2.0127,generated_bow
song_0109,voice,2.196,generated_bow
song_0109,break,1.6062,generated_bow
song_0109,drive,1.8748,generated_bow
song_0109,guitar,1.4333,generated_bow
song_0109,thunder,2.1465,generated_bow
song_0109,rebel,1.9045,generated_bow
song_0109,ashes,1.3203,generated_bow
song_0109,motion,0.5623,generated_bow
song_0109,corazon,1.2653,generated_bow
song_0109,flow,0.5459,generated_bow
song_0109,shine,1.4197,generated_bow
song_0109,silence,0.823,generated_bow
song_0109,rain,0.7559,generated_bow
song_0109,static,1.6403,generated_bow
song_0109,roots,1.3506,generated_bow
song_0110,flow,1.3216,generated_bow
song_0110,street,1.4702,generated_bow
song_0110,rise,2.3703,generated_bow
song_0110,beat,1.9136,generated_bow
song_0110,truth,1.368,generated_bow
song_0110,power,1.3138,generated_bow
song_0110,cipher,1.3523,generated_bow
song_0110,block,1.5165,generated_bow
song_0110,legacy,1.5915,generated_bow
song_0110,hustle,1.1927,generated_bow
song_0110,shine,0.887,generated_bow
song_0110,playa,1.2232,generated_bow
song_0110,slow,0.7315,generated_bow
song_0110,break,1.2217,generated_bow
song_0110,story,1.0767,generated_bow
song_0110,night,0.5802,generated_bow
song_0110,mirror,1.5389,generated_bow
song_0110,pulse,1.0195,generated_bow
song_0111,flow,2.1671,generated_bow
song_0111,street,1.1856,generated_bow
song_0111,rise,1.8087,generated_bow
song_0111,beat,2.2141,generated_bow
song_0111,truth,2.0287,generated_bow
song_0111,power,2.1888,generated_bow
song_0111,cipher,1.8722,generated_bow
song_0111,block,1.2051,generated_bow
song_0111,legacy,1.5164,generated_bow
song_0111,hustle,1.6446,generated_bow
song_0111,storm,0.7721,generated_bow
song_0111,radio,1.3166,generated_bow
song_0111,pulse,0.6967,generated_bow
song_0111,thunder,1.3665,generated_bow
song_0111,silence,0.8281,generated_bow
song_0111,blue,0.5764,generated_bow
song_0111,static,1.6151,generated_bow
song_0111,roots,1.1052,generated_bow
song_0112,heart,1.7858,generated_bow
song_0112,dance,1.5382,generated_bow
song_0112,night,1.5622,generated_bow
song_0112,light,1.8795,generated_bow
song_0112,dream,1.3303,generated_bow
song_0112,city,1.3367,generated_bow
song_0112,mirror,2.1857,generated_bow
song_0112,summer,1.5148,generated_bow
song_0112,radio,2.5765,generated_bow
song_0112,shine,2.1108,generated_bow
song_0112,neon,1.0283,generated_bow
song_0112,bass,0.6639,generated_bow
song_0112,guitar,0.6034,generated_bow
song_0112,harbor,1.467,generated_bow
song_0112,touch,0.6288,generated_bow
